tridt"isTransport"tcidtectaccessiontname
745t29979t"true"t1711t('nan',)tCHEBI:17256t2'-deoxyadenosine
746t29979t"true"t3249t('nan',)tCHEBI:15378tH(+)
749t29983t"true"t3062t('nan',)tCHEBI:17562t"cytidine"
750t29983t"true"t3249t('nan',)tCHEBI:15378tH(+)
753t29987t"true"t2547t('nan',)tCHEBI:16335tadenosine
754t29987t"true"t3249t('nan',)tCHEBI:15378tH(+)
757t29991t"true"t3249t('nan',)tCHEBI:15378tH(+)
758t29991t"true"t17978t('nan',)tCHEBI:62321tL-lyxopyranose
761t29995t"true"t4665t('7.6.2.16',)tCHEBI:326268t"putrescine"
763t29999t"true"t2557t('7.6.2.11',)tCHEBI:57834tspermidine
765t30007t"true"t5487t('7.5.2.13', '7.5.2.12')tCHEBI:17535tL-arabinose
767t30011t"true"t6519t('nan',)tCHEBI:27667t"beta-D-galactose"
769t30251t"true"t3249t('7.1.1.3',)tCHEBI:15378tH(+)
771t30259t"true"t3249t('7.1.1.5',)tCHEBI:15378tH(+)
773t30259t"true"t1283t('7.1.1.5',)tCHEBI:15377tH2O
774t30403t"true"t4615t('7.2.1.3',)tCHEBI:29034tFe(3+)
775t30403t"true"t1411t('7.2.1.3',)tCHEBI:38290t"L-ascorbate"
776t30403t"true"t1795t('7.2.1.3',)tCHEBI:29033tFe(2+)
777t30403t"true"t6195t('7.2.1.3',)tCHEBI:59513t"monodehydro-L-ascorbate radical"
778t32123t"true"t5244t('nan',)tCHEBI:16947t"citrate"
779t32123t"true"t3249t('nan',)tCHEBI:15378tH(+)
782t32143t"true"t3912t('nan',)tCHEBI:32682tL-arginine
784t32747t"true"t2609t('nan',)tCHEBI:57603t"ethanolamine"
786t32751t"true"t3723t('nan',)tCHEBI:15354tcholine
788t32775t"true"t4147t('nan',)tCHEBI:57418t"(2-aminoethyl)phosphonate"
790t32779t"true"t5254t('nan',)tCHEBI:48828tCo(2+)
792t32783t"true"t5292t('nan',)tCHEBI:17750t"glycine betaine"
794t32787t"true"t5421t('nan',)tCHEBI:58515t"L-ectoine"
796t32791t"true"t5421t('nan',)tCHEBI:58515t"L-ectoine"
798t32795t"true"t2467t('nan',)tCHEBI:35235t"L-cysteine"
800t32799t"true"t3216t('nan',)tCHEBI:16199turea
802t32803t"true"t3216t('nan',)tCHEBI:16199turea
804t32807t"true"t5659t('nan',)tCHEBI:33542t"thiosulfate"
806t32811t"true"t1366t('nan',)tCHEBI:16150t"benzoate"
808t32815t"true"t1713t('nan',)tCHEBI:16793tHg(2+)
810t32819t"true"t7181t('nan',)tCHEBI:35404t"chromate"
812t32823t"true"t5518t('nan',)tCHEBI:43474t"phosphate"
814t32827t"true"t7182t('nan',)tCHEBI:64558t"methionine"
816t32831t"true"t14732t('nan',)tCHEBI:140785tan R-cob(III)alamin
818t32835t"true"t5286t('nan',)tCHEBI:16244t"4-(trimethylamino)butanoate"
820t32867t"true"t1700t('nan',)tCHEBI:17268t"myo-inositol"
822t32911t"true"t2820t('nan',)tCHEBI:16870tsn-glycerol 3-phosphocholine
824t32915t"true"t2439t('nan',)tCHEBI:58444t"sn-glycero-3-phospho-1D-myo-inositol"
826t33115t"true"t5277t('nan',)tCHEBI:15792t"malonate"
828t33135t"true"t5277t('nan',)tCHEBI:15792t"malonate"
829t33135t"true"t2426t('nan',)tCHEBI:29101tNa(+)
832t33139t"true"t3361t('nan',)tCHEBI:57972tL-alanine
833t33139t"true"t2047t('nan',)tCHEBI:29991t"L-aspartate"
836t33143t"true"t1061t('nan',)tCHEBI:16813t"galactitol"
838t33147t"true"t7227t('7.6.2.2',)tCHEBI:64677tdaunorubicin
840t33163t"true"t3428t('nan',)tCHEBI:15927t"beta-nicotinamide D-riboside"
842t33171t"true"t1425t('nan',)tCHEBI:17306t"D-maltose"
844t33175t"true"t5065t('nan',)tCHEBI:48999t"4-hydroxyphenylacetate"
846t33183t"true"t5244t('nan',)tCHEBI:16947t"citrate"
848t33307t"true"t4158t('2.7.1.195',)tCHEBI:57541t"(2R)-2-O-(alpha-D-mannosyl)-glycerate"
849t33307t"true"t6277t('2.7.1.195',)tCHEBI:60331t"(2R)-2-O-(6-phospho-alpha-D-mannosyl)-glycerate"
850t33363t"true"t1267t('2.7.1.197',)tCHEBI:16899t"D-mannitol"
851t33363t"true"t6485t('2.7.1.197',)tCHEBI:61381t"D-mannitol 1-phosphate"
852t33367t"true"t5529t('2.7.1.199',)tCHEBI:4167tD-glucose
853t33367t"true"t6501t('2.7.1.199',)tCHEBI:61548t"D-glucose 6-phosphate"
854t33371t"true"t1443t('2.7.1.201',)tCHEBI:16551t"alpha,alpha-trehalose"
855t33371t"true"t4651t('2.7.1.201',)tCHEBI:58429t"alpha,alpha-trehalose 6-phosphate"
856t33399t"true"t7263t('2.7.1.192',)tCHEBI:64848t"N-acetyl-beta-D-muramate"
857t33399t"true"t5826t('2.7.1.192',)tCHEBI:58721t"N-acetyl-beta-D-muramate 6-phosphate"
858t33423t"true"t6694t('2.7.1.196',)tCHEBI:28681t"N,N'-diacetylchitobiose"
859t33423t"true"t7271t('2.7.1.196',)tCHEBI:64883t"diacetylchitobiose-6'-phosphate"
860t33503t"true"t15974t('nan',)tCHEBI:6076t"itraconazole"
862t33655t"true"t6056t('nan',)tCHEBI:30823t"(9Z)-octadecenoate"
864t34759t"true"t1729t('nan',)tCHEBI:58083t"glycerol 2-phosphate"
866t34763t"true"t7611t('nan',)tCHEBI:30927t"(S,S)-tartrate"
867t34763t"true"t2501t('nan',)tCHEBI:30031t"succinate"
870t34871t"true"t3528t('nan',)tCHEBI:17790t"methanol"
872t34883t"true"t9247t('nan',)tCHEBI:15075t"selenate"
874t34887t"true"t9247t('nan',)tCHEBI:15075t"selenate"
876t34891t"true"t9248t('nan',)tCHEBI:18212t"selenite"
878t34895t"true"t9248t('nan',)tCHEBI:18212t"selenite"
880t34907t"true"t5442t('nan',)tCHEBI:36264t"molybdate"
882t34911t"true"t3383t('nan',)tCHEBI:57932t"D-methionine"
884t34915t"true"t5513t('nan',)tCHEBI:4139t"D-galactose"
886t34919t"true"t4164t('nan',)tCHEBI:18385t"thiamine"
888t34923t"true"t5436t('nan',)tCHEBI:17632t"nitrate"
890t34943t"true"t4928t('nan',)tCHEBI:18305t"hydroquinone O-beta-D-glucopyranoside"
891t34943t"true"t3582t('nan',)tCHEBI:58702t"phosphoenolpyruvate"
892t34943t"true"t6472t('nan',)tCHEBI:60929t"arbutin 6-phosphate"
893t34943t"true"t3719t('nan',)tCHEBI:15361t"pyruvate"
894t34951t"true"t3378t('nan',)tCHEBI:16510t"3-hydroxypropanoate"
896t34955t"true"t16431t('nan',)tCHEBI:78440t"5-(methylsulfanyl)-D-ribose"
898t34959t"true"t4231t('nan',)tCHEBI:16347t"(R)-carnitine"
900t34963t"true"t2426t('nan',)tCHEBI:29101tNa(+)
902t34967t"true"t4431t('nan',)tCHEBI:57597t"sn-glycerol 3-phosphate"
904t34971t"true"t4615t('nan',)tCHEBI:29034tFe(3+)
906t34975t"true"t2874t('nan',)tCHEBI:29032t"(R)-pantothenate"
908t34979t"true"t3249t('nan',)tCHEBI:15378tH(+)
910t34983t"true"t5441t('nan',)tCHEBI:16189t"sulfate"
912t34987t"true"t1898t('nan',)tCHEBI:16651t"(S)-lactate"
914t34991t"true"t3912t('nan',)tCHEBI:32682tL-arginine
915t34991t"true"t1826t('nan',)tCHEBI:46911t"L-ornithine"
918t34995t"true"t3805t('nan',)tCHEBI:16055tL-rhamnose
920t34999t"true"t2710t('nan',)tCHEBI:456216tADP
921t34999t"true"t6372t('nan',)tCHEBI:30616tATP
924t35003t"true"t5593t('nan',)tCHEBI:2181tL-fucose
926t35007t"true"t7663t('nan',)tCHEBI:2179tD-fucose
928t35011t"true"t7663t('nan',)tCHEBI:2179tD-fucose
929t35011t"true"t3249t('nan',)tCHEBI:15378tH(+)
932t35015t"true"t3357t('nan',)tCHEBI:57986triboflavin
934t35019t"true"t3255t('nan',)tCHEBI:57926t"L-threonine"
936t35023t"true"t4928t('nan',)tCHEBI:18305t"hydroquinone O-beta-D-glucopyranoside"
938t35027t"true"t7183t('7.3.2.6',)tCHEBI:46502t"tungstate"
940t35031t"true"t4901t('nan',)tCHEBI:33384tL-serine
942t35035t"true"t6180t('nan',)tCHEBI:59888t"4-aminobutanoate"
944t35039t"true"t2557t('nan',)tCHEBI:57834tspermidine
946t35043t"true"t6536t('nan',)tCHEBI:60903t"N-(4-aminobenzoyl)-L-glutamate"
948t35051t"true"t6694t('nan',)tCHEBI:28681t"N,N'-diacetylchitobiose"
950t35059t"true"t4584t('nan',)tCHEBI:17698tchloramphenicol
951t35059t"true"t3249t('nan',)tCHEBI:15378tH(+)
954t35067t"true"t5828t('nan',)tCHEBI:11060t"(S)-carnitine"
956t35071t"true"t4232t('nan',)tCHEBI:17847t"4-methylphenol"
958t35075t"true"t7669t('nan',)tCHEBI:64816tdoxorubicin
959t35075t"true"t3249t('nan',)tCHEBI:15378tH(+)
962t35079t"true"t7669t('nan',)tCHEBI:64816tdoxorubicin
964t35099t"true"t7673t('nan',)tCHEBI:71321t"fusidate"
965t35099t"true"t3249t('nan',)tCHEBI:15378tH(+)
968t35103t"true"t7673t('nan',)tCHEBI:71321t"fusidate"
970t35123t"true"t3249t('nan',)tCHEBI:15378tH(+)
971t35123t"true"t6451t('nan',)tCHEBI:61395t"L-alanyl-D-glutamate"
974t35127t"true"t6451t('nan',)tCHEBI:61395t"L-alanyl-D-glutamate"
976t35131t"true"t3249t('nan',)tCHEBI:15378tH(+)
977t35131t"true"t6450t('nan',)tCHEBI:61396t"L-alanyl-L-glutamate"
980t35135t"true"t6450t('nan',)tCHEBI:61396t"L-alanyl-L-glutamate"
982t35147t"true"t7681t('nan',)tCHEBI:44800t"(2R,4S)-2-methyltetrahydrofuran-2,3,3,4-tetrol"
984t35163t"true"t3249t('nan',)tCHEBI:15378tH(+)
985t35163t"true"t9902t('nan',)tCHEBI:77906tminocycline
988t35167t"true"t9902t('nan',)tCHEBI:77906tminocycline
990t35171t"true"t3249t('nan',)tCHEBI:15378tH(+)
991t35171t"true"t7684t('nan',)tCHEBI:71339tnovobiocin
994t35175t"true"t7684t('nan',)tCHEBI:71339tnovobiocin
996t35195t"true"t3808t('nan',)tCHEBI:29751t"L-quinate"
998t35199t"true"t7611t('nan',)tCHEBI:30927t"(S,S)-tartrate"
1000t35227t"true"t3249t('nan',)tCHEBI:15378tH(+)
1001t35227t"true"t7695t('nan',)tCHEBI:71365trifampicin
1004t35231t"true"t7695t('nan',)tCHEBI:71365trifampicin
1006t35235t"true"t3249t('nan',)tCHEBI:15378tH(+)
1007t35235t"true"t9880t('nan',)tCHEBI:77932t"tetracycline"
1010t35239t"true"t9880t('nan',)tCHEBI:77932t"tetracycline"
1012t35247t"true"t6324t('nan',)tCHEBI:60365talpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA (E. coli)
1014t35251t"true"t5227t('nan',)tCHEBI:58540talpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A (E. coli)
1016t35255t"true"t6604t('nan',)tCHEBI:62004tlipid A-core
1018t35259t"true"t6212t('nan',)tCHEBI:60085t"7-O-[2-aminoethoxy(hydroxy)phosphoryl]-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A"
1020t35267t"true"t1552t('nan',)tCHEBI:16236t"ethanol"
1022t35287t"true"t4584t('nan',)tCHEBI:17698tchloramphenicol
1024t35375t"true"t7725t('nan',)tCHEBI:71399t"(beta-L-Ara4N)2-(Kdo)2-lipid A"
1026t36435t"true"t3236t('nan',)tCHEBI:58608t"a 1,2-diacyl-sn-glycero-3-phosphate"
1028t36439t"true"t7185t('nan',)tCHEBI:64612t"a 1,2-diacyl-sn-glycero-3-phosphoethanolamine"
1030t36447t"true"t8009t('nan',)tCHEBI:73779tglycyl-L-proline
1032t36451t"true"t8010t('nan',)tCHEBI:73784t"glycyl-L-glutamate"
1034t36455t"true"t8011t('nan',)tCHEBI:73786tL-alanylglycine
1036t36471t"true"t5178t('nan',)tCHEBI:16918t"3,4,5-trihydroxybenzoate"
1037t36471t"true"t3249t('nan',)tCHEBI:15378tH(+)
1040t36831t"true"t3249t('7.1.1.4',)tCHEBI:15378tH(+)
1042t37043t"true"t6450t('nan',)tCHEBI:61396t"L-alanyl-L-glutamate"
1044t37047t"true"t3249t('nan',)tCHEBI:15378tH(+)
1045t37047t"true"t3613t('nan',)tCHEBI:57595t"L-histidine"
1048t37263t"true"t8260t('nan',)tCHEBI:74363t"L-alanyl-L-aspartate"
1050t37271t"true"t8261t('nan',)tCHEBI:74387t"L-alanyl-L-glutamine"
1052t37279t"true"t8262t('nan',)tCHEBI:74388t"L-alanyl-L-histidine"
1054t37287t"true"t8263t('nan',)tCHEBI:74389tL-alanyl-L-leucine
1056t37295t"true"t8264t('nan',)tCHEBI:74390t"L-alanyl-L-threonine"
1058t37303t"true"t8265t('nan',)tCHEBI:74391tglycyl-L-asparagine
1060t37311t"true"t8266t('nan',)tCHEBI:74392t"glycyl-L-glutamine"
1062t37319t"true"t8267t('nan',)tCHEBI:74393t"glycyl-L-methionine"
1064t37327t"true"t8268t('nan',)tCHEBI:74394t"L-methionyl-L-alanine"
1066t37359t"true"t5628t('nan',)tCHEBI:58723tD-glucosamine
1067t37359t"true"t5629t('nan',)tCHEBI:58725t"D-glucosamine 6-phosphate"
1068t38567t"true"t7198t('nan',)tCHEBI:57262ta 1,2-diacyl-sn-glycero-3-phospho-L-serine
1070t38571t"true"t4939t('nan',)tCHEBI:57643ta 1,2-diacyl-sn-glycero-3-phosphocholine
1072t38583t"true"t4939t('nan',)tCHEBI:57643ta 1,2-diacyl-sn-glycero-3-phosphocholine
1074t38663t"true"t7198t('nan',)tCHEBI:57262ta 1,2-diacyl-sn-glycero-3-phospho-L-serine
1076t38667t"true"t6227t('nan',)tCHEBI:60119t"sphing-4-enine 1-phosphate"
1078t38671t"true"t2336t('nan',)tCHEBI:57939t"sphinganine 1-phosphate"
1080t38679t"true"t4315t('nan',)tCHEBI:57817tsphinganine
1082t38683t"true"t4273t('nan',)tCHEBI:57756tsphing-4-enine
1084t38687t"true"t7213t('nan',)tCHEBI:64124t(4R)-hydroxysphinganine
1086t38691t"true"t2041t('nan',)tCHEBI:57880t"a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol)"
1088t38695t"true"t6831t('nan',)tCHEBI:62237ta cardiolipin
1090t38715t"true"t3723t('nan',)tCHEBI:15354tcholine
1092t38719t"true"t4231t('nan',)tCHEBI:16347t"(R)-carnitine"
1094t38879t"true"t6166t('nan',)tCHEBI:28868t"a fatty acid"
1096t38895t"true"t7185t('nan',)tCHEBI:64612t"a 1,2-diacyl-sn-glycero-3-phosphoethanolamine"
1098t38899t"true"t6217t('nan',)tCHEBI:18390t"a beta-D-galactosyl-(1<->1')-N-acylsphing-4-enine"
1100t38903t"true"t7880t('nan',)tCHEBI:17636ta sphingomyelin
1102t38923t"true"t2426t('nan',)tCHEBI:29101tNa(+)
1104t38943t"true"t6848t('nan',)tCHEBI:22801t"a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine"
1106t38951t"true"t6227t('nan',)tCHEBI:60119t"sphing-4-enine 1-phosphate"
1108t38955t"true"t2636t('nan',)tCHEBI:57674t"an N-acylsphing-4-enine 1-phosphate"
1110t38963t"true"t1450t('nan',)tCHEBI:57973t"leukotriene C4"
1112t38967t"true"t5087t('nan',)tCHEBI:52639tan N-acylsphing-4-enine
1114t39007t"true"t4688t('nan',)tCHEBI:17002t"a cholesterol ester"
1116t39011t"true"t7184t('nan',)tCHEBI:64615t"a triacyl-sn-glycerol"
1118t39051t"true"t3083t('nan',)tCHEBI:16113t"cholesterol"
1120t39103t"true"t8765t('nan',)tCHEBI:27693t"sitosterol"
1122t39279t"true"t6615t('nan',)tCHEBI:18262t"dodecanoate"
1124t39283t"true"t7546t('nan',)tCHEBI:57560t"a long-chain fatty acid"
1126t39707t"true"t10486t('nan',)tCHEBI:83139t"a long-chain fatty acyl-CoA"
1128t39723t"true"t3927t('nan',)tCHEBI:17815ta 1,2-diacyl-sn-glycerol
1130t39727t"true"t7880t('nan',)tCHEBI:17636ta sphingomyelin
1132t39743t"true"t7194t('nan',)tCHEBI:64716t1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol)
1134t39747t"true"t3083t('nan',)tCHEBI:16113t"cholesterol"
1136t39795t"true"t8936t('nan',)tCHEBI:42989t"7beta-hydroxycholesterol"
1138t39807t"true"t6618t('nan',)tCHEBI:25629t"octadecanoate"
1140t40527t"true"t1198t('7.1.1.7',)tCHEBI:15379tO2
1141t40527t"true"t3249t('7.1.1.7',)tCHEBI:15378tH(+)
1142t40527t"true"t1283t('7.1.1.7',)tCHEBI:15377tH2O
1144t42400t"true"t3030t('2.7.1.207',)tCHEBI:17716t"lactose"
1145t42400t"true"t10062t('2.7.1.207',)tCHEBI:79080t"lactose 6-phosphate"
1146t42436t"true"t1411t('2.7.1.194',)tCHEBI:38290t"L-ascorbate"
1147t42436t"true"t6550t('2.7.1.194',)tCHEBI:61698t"L-ascorbate 6-phosphate"
1148t42484t"true"t3126t('2.7.1.198',)tCHEBI:17924t"D-sorbitol"
1149t42484t"true"t3330t('2.7.1.198',)tCHEBI:60084t"D-sorbitol 6-phosphate"
1150t42608t"true"t3249t('nan',)tCHEBI:15378tH(+)
1152t42612t"true"t3249t('nan',)tCHEBI:15378tH(+)
1154t43336t"true"t2426t('7.2.4.1',)tCHEBI:29101tNa(+)
1156t43348t"true"t7364t('nan',)tCHEBI:46898t"cholesteryl (9Z-octadecenoate)"
1158t43352t"true"t7375t('nan',)tCHEBI:53753t"1,2,3-tri-(9Z-octadecenoyl)-glycerol"
1160t43356t"true"t10249t('nan',)tCHEBI:41509t"cholesteryl (9Z,12Z)-octadecadienoate"
1162t43776t"true"t10690t('nan',)tCHEBI:64583tan N-(acyl)-sphingosylphosphocholine
1164t43856t"true"t8282t('nan',)tCHEBI:28610t"1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine"
1165t43856t"true"t2426t('nan',)tCHEBI:29101tNa(+)
1168t43860t"true"t10734t('nan',)tCHEBI:73873t1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine
1169t43860t"true"t2426t('nan',)tCHEBI:29101tNa(+)
1172t43864t"true"t7901t('nan',)tCHEBI:72998t1-hexadecanoyl-sn-glycero-3-phosphocholine
1173t43864t"true"t2426t('nan',)tCHEBI:29101tNa(+)
1176t43868t"true"t7186t('nan',)tCHEBI:64381t"a 1-acyl-sn-glycero-3-phosphoethanolamine"
1177t43868t"true"t2426t('nan',)tCHEBI:29101tNa(+)
1180t44376t"true"t1011t('nan',)tCHEBI:58168ta 1-acyl-sn-glycero-3-phosphocholine
1181t44376t"true"t2426t('nan',)tCHEBI:29101tNa(+)
1184t44544t"true"t6166t('nan',)tCHEBI:28868t"a fatty acid"
1186t45248t"true"t3396t('nan',)tCHEBI:17968t"butanoate"
1188t45252t"true"t6616t('nan',)tCHEBI:30807t"tetradecanoate"
1190t45256t"true"t6261t('nan',)tCHEBI:7896t"hexadecanoate"
1192t45260t"true"t7318t('nan',)tCHEBI:31014t"tetracosanoate"
1194t45264t"true"t2422t('nan',)tCHEBI:30245t"(9Z,12Z)-octadecadienoate"
1196t45680t"true"t11312t('nan',)tCHEBI:72963t"N-(hexadecanoyl)-sphing-4-enine-1-phosphate"
1198t45684t"true"t11313t('nan',)tCHEBI:72960t"N-dodecanoyl-sphing-4-enine-1-phosphate"
1200t45688t"true"t11314t('nan',)tCHEBI:85378t"N-(9Z-octadecenoyl)-sphing-4-enine-1-phosphate"
1202t45692t"true"t11315t('nan',)tCHEBI:85376t"N-(octanoyl)-sphing-4-enine-1-phosphate"
1204t45696t"true"t11316t('nan',)tCHEBI:85375t"N-(acetyl)-sphing-4-enine-1-phosphate"
1206t45720t"true"t8083t('nan',)tCHEBI:72959tN-hexadecanoylsphing-4-enine
1208t45956t"true"t1901t('nan',)tCHEBI:57387t"(9Z)-octadecenoyl-CoA"
1210t46468t"true"t10690t('nan',)tCHEBI:64583tan N-(acyl)-sphingosylphosphocholine
1212t46488t"true"t7902t('nan',)tCHEBI:72999t1,2-dihexadecanoyl-sn-glycero-3-phosphocholine
1214t46492t"true"t7912t('nan',)tCHEBI:73009t"1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine"
1216t46496t"true"t11303t('nan',)tCHEBI:78646tN-(hexadecanoyl)-sphing-4-enine-1-phosphocholine
1218t46800t"true"t2426t('7.2.1.2',)tCHEBI:29101tNa(+)
1220t47748t"true"t2426t('7.2.1.1',)tCHEBI:29101tNa(+)
1222t47992t"true"t3249t('7.1.1.1',)tCHEBI:15378tH(+)
1224t48512t"true"t12124t('nan',)tCHEBI:29198t"phosphinate"
1226t48972t"true"t12280t('nan',)tCHEBI:36361t"phosphite"
1228t49232t"true"t5591t('2.7.1.191',)tCHEBI:4208tD-mannose
1229t49232t"true"t5660t('2.7.1.191',)tCHEBI:58735t"D-mannose 6-phosphate"
1230t49236t"true"t9746t('2.7.1.211',)tGENERIC:9746t"N(pros)-phospho-L-histidyl-[protein]"
1231t49236t"true"t12342t('2.7.1.211',)tCHEBI:91002t"sucrose 6(G)-phosphate"
1232t49240t"true"t6437t('2.7.1.193',)tCHEBI:506227t"N-acetyl-D-glucosamine"
1233t49240t"true"t2084t('2.7.1.193',)tCHEBI:57513t"N-acetyl-D-glucosamine 6-phosphate"
1234t49248t"true"t1061t('2.7.1.200',)tCHEBI:16813t"galactitol"
1235t49248t"true"t6213t('2.7.1.200',)tCHEBI:60083t"galactitol 1-phosphate"
1236t49252t"true"t5632t('2.7.1.202',)tCHEBI:37721t"D-fructose"
1237t49252t"true"t5633t('2.7.1.202',)tCHEBI:58674t"D-fructose 1-phosphate"
1238t49256t"true"t1146t('2.7.1.203',)tCHEBI:58269t"2-amino-2-deoxy-D-gluconate"
1239t49256t"true"t8553t('2.7.1.203',)tCHEBI:75705t"2-amino-2-deoxy-D-gluconate 6-phosphate"
1240t49260t"true"t5513t('2.7.1.204',)tCHEBI:4139t"D-galactose"
1241t49260t"true"t12343t('2.7.1.204',)tCHEBI:91004t"D-galactose 6-phosphate"
1242t49292t"true"t2926t('2.7.1.205',)tCHEBI:17057tD-cellobiose
1243t49292t"true"t1016t('2.7.1.205',)tCHEBI:58312t"6-phospho-beta-D-glucosyl-(1->4)-D-glucose"
1244t49296t"true"t13581t('2.7.1.206',)tCHEBI:13172t"keto-L-sorbose"
1245t49296t"true"t13582t('2.7.1.206',)tCHEBI:137409t"L-sorbose 1-phosphate"
1246t49300t"true"t1425t('2.7.1.208',)tCHEBI:17306t"D-maltose"
1247t49300t"true"t4663t('2.7.1.208',)tCHEBI:57478t"alpha-maltose 6'-phosphate"
1248t49484t"true"t8396t('nan',)tCHEBI:44811t"1-O-hexadecyl-2-acetyl-sn-glycero-3-phosphocholine"
1250t49908t"true"t4231t('nan',)tCHEBI:16347t"(R)-carnitine"
1251t49908t"true"t3938t('nan',)tCHEBI:57589t"O-acetyl-(R)-carnitine"
1254t49912t"true"t4231t('nan',)tCHEBI:16347t"(R)-carnitine"
1255t49912t"true"t11048t('nan',)tCHEBI:53210t"O-propanoyl-(R)-carnitine"
1258t49916t"true"t4231t('nan',)tCHEBI:16347t"(R)-carnitine"
1259t49916t"true"t2321t('nan',)tCHEBI:17490t"O-hexadecanoyl-(R)-carnitine"
1262t49920t"true"t4231t('nan',)tCHEBI:16347t"(R)-carnitine"
1263t49920t"true"t4258t('nan',)tCHEBI:18102t"O-octanoyl-(R)-carnitine"
1266t49924t"true"t4231t('nan',)tCHEBI:16347t"(R)-carnitine"
1267t49924t"true"t8726t('nan',)tCHEBI:75659t"O-acyl-(R)-carnitine"
1270t50048t"true"t4024t('nan',)tCHEBI:29747t"cholate"
1272t50052t"true"t11749t('nan',)tCHEBI:36257t"taurocholate"
1274t50056t"true"t1215t('nan',)tCHEBI:29746t"glycocholate"
1276t50060t"true"t6199t('nan',)tCHEBI:36252t"glycochenodeoxycholate"
1278t50064t"true"t3782t('nan',)tCHEBI:9407t"taurochenodeoxycholate"
1280t50068t"true"t12534t('nan',)tCHEBI:132030t"glycoursodeoxycholate"
1282t50072t"true"t12535t('nan',)tCHEBI:132028t"tauroursodeoxycholate"
1284t50080t"true"t11850t('nan',)tCHEBI:36261t"taurodeoxycholate"
1286t50084t"true"t4077t('nan',)tCHEBI:58301t"taurolithocholate 3-sulfate"
1288t50372t"true"t12654t('nan',)tCHEBI:84404t"an N-acylsphingoid base 1-phosphate"
1290t50376t"true"t8573t('nan',)tCHEBI:17761ta ceramide
1292t50976t"true"t3073t('nan',)tCHEBI:57406t"prostaglandin D2"
1294t50980t"true"t2869t('nan',)tCHEBI:57397t"prostaglandin E1"
1296t50984t"true"t1262t('nan',)tCHEBI:606564t"prostaglandin E2"
1298t50988t"true"t1807t('nan',)tCHEBI:57404t"prostaglandin F2alpha"
1300t50992t"true"t12169t('nan',)tCHEBI:90696t"thromboxane B2"
1302t51196t"true"t5440t('nan',)tCHEBI:17996tchloride
1303t51196t"true"t2426t('nan',)tCHEBI:29101tNa(+)
1304t51196t"true"t2942t('nan',)tCHEBI:350546t"serotonin"
1308t51580t"true"t6166t('nan',)tCHEBI:28868t"a fatty acid"
1309t51580t"true"t6372t('nan',)tCHEBI:30616tATP
1310t51580t"true"t1264t('nan',)tCHEBI:57287tCoA
1311t51580t"true"t3249t('nan',)tCHEBI:15378tH(+)
1312t51580t"true"t10929t('nan',)tCHEBI:77636t"a fatty acyl-CoA"
1313t51580t"true"t2590t('nan',)tCHEBI:456215tAMP
1314t51580t"true"t2106t('nan',)tCHEBI:33019t"diphosphate"
1316t51716t"true"t6372t('nan',)tCHEBI:30616tATP
1317t51716t"true"t1264t('nan',)tCHEBI:57287tCoA
1318t51716t"true"t3249t('nan',)tCHEBI:15378tH(+)
1319t51716t"true"t6261t('nan',)tCHEBI:7896t"hexadecanoate"
1320t51716t"true"t2590t('nan',)tCHEBI:456215tAMP
1321t51716t"true"t2106t('nan',)tCHEBI:33019t"diphosphate"
1323t51716t"true"t5152t('nan',)tCHEBI:57379thexadecanoyl-CoA
1324t51720t"true"t6372t('nan',)tCHEBI:30616tATP
1325t51720t"true"t1264t('nan',)tCHEBI:57287tCoA
1326t51720t"true"t3249t('nan',)tCHEBI:15378tH(+)
1327t51720t"true"t6618t('nan',)tCHEBI:25629t"octadecanoate"
1328t51720t"true"t2590t('nan',)tCHEBI:456215tAMP
1329t51720t"true"t2106t('nan',)tCHEBI:33019t"diphosphate"
1331t51720t"true"t5023t('nan',)tCHEBI:57394t"octadecanoyl-CoA"
1332t51808t"true"t6056t('nan',)tCHEBI:30823t"(9Z)-octadecenoate"
1333t51808t"true"t6372t('nan',)tCHEBI:30616tATP
1334t51808t"true"t1264t('nan',)tCHEBI:57287tCoA
1335t51808t"true"t3249t('nan',)tCHEBI:15378tH(+)
1336t51808t"true"t1901t('nan',)tCHEBI:57387t"(9Z)-octadecenoyl-CoA"
1337t51808t"true"t2590t('nan',)tCHEBI:456215tAMP
1338t51808t"true"t2106t('nan',)tCHEBI:33019t"diphosphate"
1340t51812t"true"t6372t('nan',)tCHEBI:30616tATP
1341t51812t"true"t1264t('nan',)tCHEBI:57287tCoA
1342t51812t"true"t3249t('nan',)tCHEBI:15378tH(+)
1343t51812t"true"t6616t('nan',)tCHEBI:30807t"tetradecanoate"
1344t51812t"true"t2590t('nan',)tCHEBI:456215tAMP
